"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8"
"538";"FGcmp3Mux_Avg";"1465470095";"Saint-Denis Université";"2013-04-23T09:47:00Z";"2015-10-16T14:14:00Z";"-20.90146";"55.483593";"0"
"539";"UV_A_Avg";"1465470095";"Saint-Denis Université";"2015-10-16T16:00:00Z";"2015-11-09T09:39:00Z";"-20.90146";"55.483593";"0"
"540";"UVA_Avg";"1465470095";"Saint-Denis Université";"2012-12-19T15:03:00Z";"2013-03-07T13:52:00Z";"-20.90146";"55.483593";"0"
"541";"P5_Avg";"1465470095";"Saint-Denis Université";"2013-04-23T09:01:00Z";"2014-10-08T09:43:00Z";"-20.90146";"55.483593";"0"
"542";"P0_Avg";"1465470095";"Saint-Denis Université";"2013-04-23T09:01:00Z";"2014-10-08T09:43:00Z";"-20.90146";"55.483593";"0"
"543";"DHI_SPN1_A931_Avg";"1465470095";"Saint-Denis Université";"2017-03-28T11:00:00Z";"2017-06-26T08:14:00Z";"-20.90146";"55.483593";"0"
"544";"FluGlo1";"1465470095";"Saint-Denis Université";"2012-03-22T00:00:00Z";"2012-11-28T11:29:00Z";"-20.90146";"55.483593";"0"
"545";"WindDir2";"1465470095";"Saint-Denis Université";"2012-03-22T00:00:00Z";"2012-11-28T11:29:00Z";"-20.90146";"55.483593";"0"
"546";"U_UV_Avg";"1465470095";"Saint-Denis Université";"2012-10-31T15:08:00Z";"2015-10-16T14:15:00Z";"-20.90146";"55.483593";"0"
"547";"GHI_SPN1_A931_Avg";"1465470095";"Saint-Denis Université";"2017-03-28T11:00:00Z";"2017-06-26T08:14:00Z";"-20.90146";"55.483593";"0"
"548";"P2_Avg";"1465470095";"Saint-Denis Université";"2013-04-23T09:01:00Z";"2014-10-08T09:43:00Z";"-20.90146";"55.483593";"0"
"549";"WDsonic_MeanUnitVector";"1465470095";"Saint-Denis Université";"2013-02-08T15:16:00Z";"2017-06-26T08:14:00Z";"-20.90146";"55.483593";"0"
"550";"UV_TEMP_Avg";"1465470095";"Saint-Denis Université";"2015-10-16T16:00:00Z";"2015-11-09T09:39:00Z";"-20.90146";"55.483593";"0"
"551";"U_Skye_Avg";"1465470095";"Saint-Denis Université";"2017-03-28T11:00:00Z";"2017-06-26T08:14:00Z";"-20.90146";"55.483593";"0"
"552";"TinDL_Avg";"1465470095";"Saint-Denis Université";"2013-01-01T00:00:00Z";"2017-06-26T08:14:00Z";"-20.90146";"55.483593";"0"
"553";"FluDiffNC_Avg";"1465470095";"Saint-Denis Université";"2012-03-22T00:00:00Z";"2012-09-29T07:28:00Z";"-20.90146";"55.483593";"0"
"554";"FDarc_Avg";"1465470095";"Saint-Denis Université";"2013-02-05T10:19:00Z";"2013-03-07T13:52:00Z";"-20.90146";"55.483593";"0"
"555";"FDnum_Avg";"1465470095";"Saint-Denis Université";"2012-10-31T15:09:00Z";"2015-11-09T09:39:00Z";"-20.90146";"55.483593";"0"
"556";"P7_Avg";"1465470095";"Saint-Denis Université";"2013-04-23T09:01:00Z";"2014-10-08T09:43:00Z";"-20.90146";"55.483593";"0"
"557";"U_UVA_Avg";"1465470095";"Saint-Denis Université";"2017-03-28T11:00:00Z";"2017-06-26T08:14:00Z";"-20.90146";"55.483593";"0"
"558";"WD";"1465470095";"Saint-Denis Université";"2008-12-20T00:00:00Z";"2012-12-31T23:59:00Z";"-20.90146";"55.483593";"0"
"559";"WSDiag";"1465470095";"Saint-Denis Université";"2015-11-09T09:45:00Z";"2017-06-26T08:14:00Z";"-20.90146";"55.483593";"0"
"560";"U_CM11_Avg";"1465470095";"Saint-Denis Université";"2017-03-28T11:00:00Z";"2017-06-26T08:14:00Z";"-20.90146";"55.483593";"0"
"561";"U_TinUV_Avg";"1465470095";"Saint-Denis Université";"2012-12-19T15:03:00Z";"2013-03-07T13:52:00Z";"-20.90146";"55.483593";"0"
"562";"UV_E_Avg";"1465470095";"Saint-Denis Université";"2015-10-16T16:00:00Z";"2015-11-09T09:39:00Z";"-20.90146";"55.483593";"0"
"563";"WS";"1465470095";"Saint-Denis Université";"2008-12-20T00:00:00Z";"2012-12-31T23:59:00Z";"-20.90146";"55.483593";"0"
"564";"T_UVAE_Avg";"1465470095";"Saint-Denis Université";"2017-03-28T11:00:00Z";"2017-06-26T08:14:00Z";"-20.90146";"55.483593";"0"
"565";"WD_StdDev";"1465470095";"Saint-Denis Université";"2012-10-31T15:08:00Z";"2017-06-26T08:14:00Z";"-20.90146";"55.483593";"0"
"566";"FD";"1465470095";"Saint-Denis Université";"2008-12-20T00:00:00Z";"2012-12-31T23:59:00Z";"-20.90146";"55.483593";"0"
"567";"Tspn1Cpu_Avg";"1465470095";"Saint-Denis Université";"2013-05-15T11:55:00Z";"2014-10-08T09:43:00Z";"-20.90146";"55.483593";"0"
"568";"WindSpd2";"1465470095";"Saint-Denis Université";"2012-03-22T00:00:00Z";"2012-11-28T11:29:00Z";"-20.90146";"55.483593";"0"
"569";"RH";"1465470095";"Saint-Denis Université";"2008-12-20T00:00:00Z";"2012-11-28T11:29:00Z";"-20.90146";"55.483593";"0"
"570";"Patm_Avg";"1465470095";"Saint-Denis Université";"2013-01-01T00:00:00Z";"2017-06-26T08:14:00Z";"-20.90146";"55.483593";"0"
"571";"ClearSkyCoeff_Calc";"1465470095";"Saint-Denis Université";"2017-07-25T07:00:00Z";"2018-03-11T17:59:00Z";"-20.90146";"55.483593";"0"
"572";"DHI_014_Avg";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"573";"WD_005";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"574";"WS_000";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"575";"WD_005_StdDev";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"576";"RH_005_Avg";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"577";"WD_000";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"578";"WSn_005_Std";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"579";"Rain_005";"1465470095";"Saint-Denis Université";"2017-07-07T10:15:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"580";"DP_005_Avg";"1465470095";"Saint-Denis Université";"2017-06-20T17:18:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"581";"U_020_Min";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"582";"T_005_Avg";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"583";"WS_005";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"584";"WSm_005_Max";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"585";"WD_000_StdDev";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"586";"P_005_Avg";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"587";"Rain_024";"1465470095";"Saint-Denis Université";"2017-07-07T10:15:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"588";"WSm_005_Std";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"589";"T_220_Avg";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"590";"P_022_Avg";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"591";"RECORD";"1465470095";"Saint-Denis Université";"2012-03-22T00:00:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"592";"WSn_005_Min";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"593";"GHI_014_Avg";"1465470095";"Saint-Denis Université";"2017-06-20T10:44:00Z";"2018-03-13T10:14:00Z";"-20.90146";"55.483593";"0"
"594";"RECORD";"1466062654";"Sainte Rose";"2013-09-06T09:51:00Z";"2016-05-26T08:36:00Z";"-21.127324";"55.793136";"0"
"595";"RH_Avg";"1466062654";"Sainte Rose";"2013-09-06T09:51:00Z";"2016-05-26T08:36:00Z";"-21.127324";"55.793136";"0"
"596";"WD_StdDev";"1466062654";"Sainte Rose";"2013-09-06T09:51:00Z";"2016-05-26T08:36:00Z";"-21.127324";"55.793136";"0"
"597";"battVolt_Avg";"1466062654";"Sainte Rose";"2013-09-06T09:51:00Z";"2016-05-26T08:36:00Z";"-21.127324";"55.793136";"0"
"598";"FDnum_Avg";"1466062654";"Sainte Rose";"0";"0";"-21.127324";"55.793136";"0"
"599";"FGnum_Avg";"1466062654";"Sainte Rose";"0";"0";"-21.127324";"55.793136";"0"
"600";"Rain_Avg";"1466062654";"Sainte Rose";"2013-09-06T09:51:00Z";"2016-05-26T08:36:00Z";"-21.127324";"55.793136";"0"
"601";"FD_Avg";"1466062654";"Sainte Rose";"2013-09-06T09:51:00Z";"2016-05-26T08:36:00Z";"-21.127324";"55.793136";"0"
"602";"FG_Avg";"1466062654";"Sainte Rose";"2013-09-06T09:51:00Z";"2016-05-26T08:36:00Z";"-21.127324";"55.793136";"0"
"603";"Tenc_Avg";"1466062654";"Sainte Rose";"2013-09-06T09:51:00Z";"2016-05-26T08:36:00Z";"-21.127324";"55.793136";"0"
"604";"Text_Avg";"1466062654";"Sainte Rose";"2013-09-06T09:51:00Z";"2016-05-26T08:36:00Z";"-21.127324";"55.793136";"0"
"605";"WD_MeanUnitVector";"1466062654";"Sainte Rose";"2013-09-06T09:51:00Z";"2013-10-14T08:53:00Z";"-21.127324";"55.793136";"0"
"606";"WD_MeanVector";"1466062654";"Sainte Rose";"2013-10-14T08:59:00Z";"2016-05-26T08:36:00Z";"-21.127324";"55.793136";"0"
"607";"Hamount_Avg";"1466062654";"Sainte Rose";"2013-09-06T09:51:00Z";"2016-05-26T08:36:00Z";"-21.127324";"55.793136";"0"
"608";"Patm_Avg";"1466062654";"Sainte Rose";"2013-09-06T09:51:00Z";"2016-05-26T08:36:00Z";"-21.127324";"55.793136";"0"
"609";"WS_Mean";"1466062654";"Sainte Rose";"2013-09-06T09:51:00Z";"2016-05-26T08:36:00Z";"-21.127324";"55.793136";"0"
"610";"TinDL_Avg";"1466062654";"Sainte Rose";"2013-09-06T09:51:00Z";"2016-05-26T08:36:00Z";"-21.127324";"55.793136";"0"
