POSTE;DATE;T;FF2;DD2;U;GLO
97413545;2014081403;;0.3;;;0
97413545;2014081404;;0.0;;;0
97413545;2014081405;;0.3;;;0
97413545;2014081406;;0.3;;;0
97413545;2014081407;;0.3;;;2
97413545;2014081408;;0.6;;;88
97413545;2014081409;;0.8;;;196
97413545;2014081410;;1.9;;;254
97413545;2014081411;;2.8;;;282
97413545;2014081412;;2.2;;;280
97413545;2014081413;;1.9;;;256
97413545;2014081414;;1.4;;;180
97413545;2014081415;;1.9;;;196
97413545;2014081416;;1.4;;;118
97413545;2014081417;;1.1;;;36
97413545;2014081418;;0.6;;;0
97413545;2014081419;;0.3;;;0
97413545;2014081420;;0.6;;;0
97413545;2014081421;;0.3;;;0
97413545;2014081422;;0.0;;;0
97413545;2014081423;;0.3;;;0
97413545;2014081500;;0.3;;;0
97413545;2014081501;;0.3;;;0
97413545;2014081502;;0.3;;;0
97413545;2014081503;;0.6;;;0
97413545;2014081504;;0.8;;;0
97413545;2014081505;;0.6;;;0
97413545;2014081506;;0.3;;;2
97413545;2014081507;;0.0;;;2
97413545;2014081508;;0.3;;;96
97413545;2014081509;;1.4;;;198
97413545;2014081510;;1.4;;;258
97413545;2014081511;;1.7;;;294
97413545;2014081512;;1.7;;;300
97413545;2014081513;;1.9;;;284
97413545;2014081514;;2.2;;;220
97413545;2014081515;;2.5;;;180
97413545;2014081516;;2.5;;;126
97413545;2014081517;;1.4;;;24
97413545;2014081518;;0.8;;;0
97413545;2014081519;;0.0;;;0
97413545;2014081520;;0.6;;;0
97413545;2014081521;;0.0;;;0
97413545;2014081522;;0.0;;;0
97413545;2014081523;;0.3;;;0
97413545;2014081600;;0.0;;;0
97413545;2014081601;;0.3;;;0
97413545;2014081602;;0.3;;;0
97413545;2014081603;;0.0;;;0
97413545;2014081604;;0.3;;;0
97413545;2014081605;;0.0;;;0
97413545;2014081606;;0.3;;;2
97413545;2014081607;;0.3;;;2
97413545;2014081608;;0.6;;;96
97413545;2014081609;;0.6;;;194
97413545;2014081610;;1.4;;;200
97413545;2014081611;;1.7;;;208
97413545;2014081612;;1.1;;;204
97413545;2014081613;;1.4;;;224
97413545;2014081614;;1.7;;;250
97413545;2014081615;;1.7;;;136
97413545;2014081616;;1.9;;;94
97413545;2014081617;;1.1;;;34
97413545;2014081618;;0.6;;;0
97413545;2014081619;;0.3;;;0
97413545;2014081620;;0.3;;;0
97413545;2014081621;;0.3;;;0
97413545;2014081622;;0.6;;;0
97413545;2014081623;;0.3;;;0
97413545;2014081700;;0.3;;;0
97413545;2014081701;;0.3;;;0
97413545;2014081702;;0.8;;;0
97413545;2014081703;;0.6;;;0
97413545;2014081704;;0.6;;;0
97413545;2014081705;;0.6;;;0
97413545;2014081706;;0.8;;;2
97413545;2014081707;;0.0;;;2
97413545;2014081708;;0.6;;;102
97413545;2014081709;;0.8;;;202
97413545;2014081710;;1.9;;;224
97413545;2014081711;;2.5;;;214
97413545;2014081712;;3.3;;;288
97413545;2014081713;;3.1;;;276
97413545;2014081714;;3.3;;;202
97413545;2014081715;;3.1;;;132
97413545;2014081716;;3.3;;;94
97413545;2014081717;;3.1;;;38
97413545;2014081718;;1.4;;;0
97413545;2014081719;;1.7;;;0
97413545;2014081720;;1.4;;;0
97413545;2014081721;;1.1;;;0
97413545;2014081722;;0.3;;;0
97413545;2014081723;;0.6;;;0
97413545;2014081800;;1.1;;;0
97413545;2014081801;;0.8;;;0
97413545;2014081802;;0.6;;;0
97413545;2014081803;;0.6;;;0
97413545;2014081804;;0.3;;;0
97413545;2014081805;;0.3;;;0
97413545;2014081806;;0.3;;;0
97413545;2014081807;;0.0;;;2
97413545;2014081808;;0.6;;;100
97413545;2014081809;;1.1;;;200
97413545;2014081810;;1.7;;;258
97413545;2014081811;;1.7;;;292
97413545;2014081812;;1.7;;;290
97413545;2014081813;;1.9;;;284
97413545;2014081814;;1.7;;;252
97413545;2014081815;;1.7;;;196
97413545;2014081816;;1.4;;;82
97413545;2014081817;;1.1;;;30
97413545;2014081818;;0.6;;;0
97413545;2014081819;;0.0;;;0
97413545;2014081820;;0.3;;;0
97413545;2014081821;;0.0;;;0
97413545;2014081822;;0.3;;;0
97413545;2014081823;;0.3;;;0
97413545;2014081900;;0.3;;;0
97413545;2014081901;;0.3;;;0
97413545;2014081902;;0.3;;;0
97413545;2014081903;;0.3;;;0
97413545;2014081904;;0.3;;;0
97413545;2014081905;;0.3;;;0
97413545;2014081906;;0.6;;;0
97413545;2014081907;;0.0;;;2
97413545;2014081908;;0.3;;;102
97413545;2014081909;;1.1;;;202
97413545;2014081910;;1.7;;;256
97413545;2014081911;;1.7;;;292
97413545;2014081912;;1.7;;;304
97413545;2014081913;;1.7;;;296
97413545;2014081914;;1.7;;;204
97413545;2014081915;;1.7;;;188
97413545;2014081916;;1.9;;;110
97413545;2014081917;;1.4;;;32
97413545;2014081918;;0.3;;;2
97413545;2014081919;;0.6;;;0
97413545;2014081920;;0.3;;;0
97413545;2014081921;;0.6;;;0
97413545;2014081922;;0.3;;;0
97413545;2014081923;;0.6;;;0
97413545;2014082000;;0.6;;;0
97413545;2014082001;;0.6;;;0
97413545;2014082002;;0.3;;;0
97413545;2014082003;;0.6;;;0
97413545;2014082004;;0.6;;;0
97413545;2014082005;;0.0;;;0
97413545;2014082006;;0.3;;;0
97413545;2014082007;;0.0;;;4
97413545;2014082008;;0.8;;;90
97413545;2014082009;;1.4;;;144
97413545;2014082010;;1.1;;;126
97413545;2014082011;;1.1;;;150
97413545;2014082012;;1.7;;;120
97413545;2014082013;;1.4;;;136
97413545;2014082014;;1.4;;;178
97413545;2014082015;;1.7;;;174
97413545;2014082016;;1.4;;;112
97413545;2014082017;;1.1;;;34
97413545;2014082018;;0.6;;;0
97413545;2014082019;;0.3;;;0
97413545;2014082020;;0.6;;;0
97413545;2014082021;;0.6;;;0
97413545;2014082022;;0.6;;;0
97413545;2014082023;;0.6;;;0
97413545;2014082100;;0.6;;;0
97413545;2014082101;;0.3;;;0
97413545;2014082102;;0.3;;;0
97413545;2014082103;;0.3;;;0
97413545;2014082104;;0.6;;;0
97413545;2014082105;;0.6;;;0
97413545;2014082106;;0.6;;;2
97413545;2014082107;;0.3;;;2
97413545;2014082108;;0.3;;;106
97413545;2014082109;;1.1;;;204
97413545;2014082110;;1.4;;;242
97413545;2014082111;;1.4;;;234
97413545;2014082112;;1.9;;;278
97413545;2014082113;;2.2;;;256
97413545;2014082114;;1.7;;;196
97413545;2014082115;;1.4;;;166
97413545;2014082116;;1.1;;;48
97413545;2014082117;;1.1;;;18
97413545;2014082118;;0.3;;;0
97413545;2014082119;;0.3;;;0
97413545;2014082120;;0.3;;;0
97413545;2014082121;;0.6;;;0
97413545;2014082122;;0.3;;;0
97413545;2014082123;;0.3;;;0
97413545;2014082200;;0.6;;;0
97413545;2014082201;;0.6;;;0
97413545;2014082202;;0.6;;;0
97413545;2014082203;;0.3;;;0
97413545;2014082204;;0.6;;;0
97413545;2014082205;;0.0;;;0
97413545;2014082206;;0.3;;;2
97413545;2014082207;;0.3;;;6
97413545;2014082208;;0.6;;;102
97413545;2014082209;;1.1;;;204
97413545;2014082210;;1.4;;;212
97413545;2014082211;;1.7;;;260
97413545;2014082212;;1.9;;;202
97413545;2014082213;;1.4;;;166
97413545;2014082214;;0.8;;;38
97413545;2014082215;;0.6;;;80
97413545;2014082216;;1.1;;;104
97413545;2014082217;;0.6;;;14
97413545;2014082218;;0.0;;;0
97413545;2014082219;;0.6;;;0
97413545;2014082220;;0.0;;;0
97413545;2014082221;;0.3;;;0
97413545;2014082222;;0.3;;;0
97413545;2014082223;;0.3;;;0
97413545;2014082300;;0.3;;;0
97413545;2014082301;;0.3;;;0
97413545;2014082302;;0.3;;;0
97413545;2014082303;;0.6;;;0
97413545;2014082304;;0.3;;;0
97413545;2014082305;;0.3;;;0
97413545;2014082306;;0.3;;;2
97413545;2014082307;;0.3;;;4
97413545;2014082308;;0.6;;;90
97413545;2014082309;;1.1;;;222
97413545;2014082310;;1.7;;;264
97413545;2014082311;;1.7;;;308
97413545;2014082312;;1.4;;;148
97413545;2014082313;;1.4;;;132
97413545;2014082314;;1.7;;;222
97413545;2014082315;;1.4;;;164
97413545;2014082316;;1.7;;;136
97413545;2014082317;;1.9;;;40
97413545;2014082318;;0.8;;;0
97413545;2014082319;;0.6;;;0
97413545;2014082320;;0.3;;;0
97413545;2014082321;;0.3;;;0
97413545;2014082322;;0.0;;;0
97413545;2014082323;;0.3;;;0
97413545;2014082400;;0.6;;;0
97413545;2014082401;;0.3;;;0
97413545;2014082402;;0.3;;;0
97413545;2014082403;;0.6;;;0
97413545;2014082404;;0.6;;;0
97413545;2014082405;;0.6;;;0
97413545;2014082406;;0.3;;;0
97413545;2014082407;;0.3;;;4
97413545;2014082408;;0.3;;;84
97413545;2014082409;;0.8;;;200
97413545;2014082410;;1.4;;;254
97413545;2014082411;;1.7;;;264
97413545;2014082412;;2.2;;;216
97413545;2014082413;;2.8;;;322
97413545;2014082414;;2.5;;;246
97413545;2014082415;;2.8;;;218
97413545;2014082416;;1.9;;;142
97413545;2014082417;;1.7;;;46
97413545;2014082418;;0.6;;;0
97413545;2014082419;;0.6;;;0
97413545;2014082420;;0.6;;;0
97413545;2014082421;;0.3;;;0
97413545;2014082422;;0.6;;;0
97413545;2014082423;;0.6;;;0
97413545;2014082500;;0.8;;;0
97413545;2014082501;;0.6;;;0
97413545;2014082502;;0.3;;;0
97413545;2014082503;;0.6;;;0
97413545;2014082504;;0.6;;;0
97413545;2014082505;;0.3;;;0
97413545;2014082506;;0.8;;;2
97413545;2014082507;;0.3;;;4
97413545;2014082508;;0.6;;;84
97413545;2014082509;;1.7;;;196
97413545;2014082510;;1.4;;;254
97413545;2014082511;;1.7;;;286
97413545;2014082512;;1.7;;;296
97413545;2014082513;;1.7;;;280
97413545;2014082514;;1.7;;;242
97413545;2014082515;;1.4;;;180
97413545;2014082516;;1.4;;;110
97413545;2014082517;;1.7;;;32
97413545;2014082518;;1.7;;;0
97413545;2014082519;;0.8;;;0
97413545;2014082520;;0.6;;;0
97413545;2014082521;;0.6;;;0
97413545;2014082522;;0.6;;;0
97413545;2014082523;;1.4;;;0
97413545;2014082600;;1.1;;;0
97413545;2014082601;;1.1;;;0
97413545;2014082602;;0.8;;;0
97413545;2014082603;;0.6;;;0
97413545;2014082604;;1.4;;;0
97413545;2014082605;;0.6;;;0
97413545;2014082606;;0.8;;;2
97413545;2014082607;;0.8;;;4
97413545;2014082608;;3.9;;;40
97413545;2014082609;;3.1;;;52
97413545;2014082610;;2.8;;;62
97413545;2014082611;;2.8;;;90
97413545;2014082612;;1.7;;;54
97413545;2014082613;;2.5;;;130
97413545;2014082614;;2.8;;;76
97413545;2014082615;;1.9;;;22
97413545;2014082616;;1.9;;;18
97413545;2014082617;;1.9;;;6
97413545;2014082618;;2.2;;;2
97413545;2014082619;;1.7;;;0
97413545;2014082620;;0.3;;;0
97413545;2014082621;;0.8;;;0
97413545;2014082622;;0.8;;;2
97413545;2014082623;;1.9;;;0
97413545;2014082700;;3.3;;;0
97413545;2014082701;;3.6;;;0
97413545;2014082702;;1.9;;;0
97413545;2014082703;;3.1;;;0
97413545;2014082704;;2.5;;;0
97413545;2014082705;;1.7;;;0
97413545;2014082706;;3.1;;;2
97413545;2014082707;;1.1;;;4
97413545;2014082708;;3.1;;;80
97413545;2014082709;;4.2;;;204
97413545;2014082710;;4.2;;;264
97413545;2014082711;;4.4;;;298
97413545;2014082712;;4.2;;;310
97413545;2014082713;;3.6;;;296
97413545;2014082714;;3.1;;;260
97413545;2014082715;;3.9;;;196
97413545;2014082716;;3.6;;;116
97413545;2014082717;;3.9;;;36
97413545;2014082718;;3.1;;;0
97413545;2014082719;;1.7;;;0
97413545;2014082720;;0.8;;;0
97413545;2014082721;;0.6;;;0
97413545;2014082722;;0.6;;;0
97413545;2014082723;;0.6;;;0
97413545;2014082800;;0.8;;;0
97413545;2014082801;;1.1;;;0
97413545;2014082802;;1.4;;;0
97413545;2014082803;;1.7;;;0
97413545;2014082804;;1.4;;;0
97413545;2014082805;;1.4;;;0
97413545;2014082806;;1.4;;;2
97413545;2014082807;;0.3;;;2
97413545;2014082808;;1.9;;;80
97413545;2014082809;;2.5;;;240
97413545;2014082810;;2.5;;;236
97413545;2014082811;;2.2;;;166
97413545;2014082812;;2.5;;;196
97413545;2014082813;;2.2;;;164
97413545;2014082814;;3.3;;;250
97413545;2014082815;;4.2;;;194
97413545;2014082816;;3.9;;;122
97413545;2014082817;;3.3;;;36
97413545;2014082818;;2.2;;;0
97413545;2014082819;;1.7;;;0
97413545;2014082820;;1.4;;;0
97413545;2014082821;;1.7;;;0
97413545;2014082822;;0.8;;;0
97413545;2014082823;;0.3;;;0
97413545;2014082900;;0.6;;;0
97413545;2014082901;;0.3;;;0
97413545;2014082902;;1.1;;;0
97413545;2014082903;;0.8;;;0
97413545;2014082904;;1.1;;;0
97413545;2014082905;;0.8;;;0
97413545;2014082906;;0.3;;;4
97413545;2014082907;;0.0;;;8
97413545;2014082908;;0.8;;;58
97413545;2014082909;;0.6;;;84
97413545;2014082910;;1.1;;;62
97413545;2014082911;;0.6;;;66
97413545;2014082912;;1.4;;;56
97413545;2014082913;;1.7;;;136
97413545;2014082914;;1.4;;;116
97413545;2014082915;;1.1;;;58
97413545;2014082916;;1.4;;;74
97413545;2014082917;;1.1;;;30
97413545;2014082918;;0.6;;;0
97413545;2014082919;;0.3;;;0
97413545;2014082920;;0.3;;;0
97413545;2014082921;;0.6;;;0
97413545;2014082922;;0.3;;;0
97413545;2014082923;;0.3;;;0
97413545;2014083000;;0.6;;;0
97413545;2014083001;;0.6;;;0
97413545;2014083002;;0.3;;;0
97413545;2014083003;;0.3;;;0
97413545;2014083004;;0.3;;;0
97413545;2014083005;;0.6;;;0
97413545;2014083006;;0.3;;;2
97413545;2014083007;;0.3;;;4
97413545;2014083008;;0.6;;;86
97413545;2014083009;;1.1;;;222
97413545;2014083010;;1.4;;;256
97413545;2014083011;;1.1;;;126
97413545;2014083012;;1.7;;;186
97413545;2014083013;;1.1;;;148
97413545;2014083014;;1.7;;;170
97413545;2014083015;;2.2;;;160
97413545;2014083016;;2.2;;;100
97413545;2014083017;;1.7;;;48
97413545;2014083018;;0.3;;;2
97413545;2014083019;;0.3;;;0
97413545;2014083020;;0.3;;;0
97413545;2014083021;;0.3;;;0
97413545;2014083022;;0.0;;;0
97413545;2014083023;;0.3;;;0
97413545;2014083100;;0.0;;;0
97413545;2014083101;;0.3;;;0
97413545;2014083102;;0.3;;;0
97413545;2014083103;;0.6;;;0
97413545;2014083104;;0.3;;;0
97413545;2014083105;;0.3;;;0
97413545;2014083106;;0.3;;;2
97413545;2014083107;;0.3;;;4
97413545;2014083108;;0.8;;;98
97413545;2014083109;;1.1;;;230
97413545;2014083110;;1.1;;;168
97413545;2014083111;;1.9;;;170
97413545;2014083112;;1.9;;;208
97413545;2014083113;;1.9;;;164
97413545;2014083114;;1.4;;;146
97413545;2014083115;;1.4;;;86
97413545;2014083116;;1.4;;;92
97413545;2014083117;;0.8;;;34
97413545;2014083118;;0.0;;;0
97413545;2014083119;;0.3;;;0
97413545;2014083120;;0.0;;;0
97413545;2014083121;;0.3;;;0
97413545;2014083122;;0.3;;;0
97413545;2014083123;;0.3;;;0
97413545;2014090100;;0.3;;;0
97413545;2014090101;;0.3;;;0
97413545;2014090102;;0.3;;;0
97413545;2014090103;;0.3;;;0
97413545;2014090104;;0.6;;;0
97413545;2014090105;;0.3;;;0
97413545;2014090106;;0.6;;;2
97413545;2014090107;;0.0;;;4
97413545;2014090108;;0.6;;;90
97413545;2014090109;;1.1;;;214
97413545;2014090110;;1.4;;;270
97413545;2014090111;;1.7;;;164
97413545;2014090112;;1.1;;;106
97413545;2014090113;;1.1;;;124
97413545;2014090114;;1.1;;;94
97413545;2014090115;;0.8;;;78
97413545;2014090116;;0.6;;;48
97413545;2014090117;;0.3;;;18
97413545;2014090118;;0.3;;;0
97413545;2014090119;;0.3;;;0
97413545;2014090120;;0.6;;;0
97413545;2014090121;;0.6;;;0
97413545;2014090122;;0.6;;;0
97413545;2014090123;;0.6;;;0
97413545;2014090200;;0.6;;;0
97413545;2014090201;;0.3;;;0
97413545;2014090202;;0.6;;;0
97413545;2014090203;;0.6;;;0
97413545;2014090204;;0.3;;;0
97413545;2014090205;;0.3;;;0
97413545;2014090206;;0.6;;;4
97413545;2014090207;;0.3;;;4
97413545;2014090208;;0.6;;;88
97413545;2014090209;;1.1;;;214
97413545;2014090210;;1.4;;;278
97413545;2014090211;;2.2;;;308
97413545;2014090212;;1.9;;;318
97413545;2014090213;;2.2;;;288
97413545;2014090214;;2.5;;;258
97413545;2014090215;;2.2;;;196
97413545;2014090216;;2.2;;;120
97413545;2014090217;;2.2;;;40
97413545;2014090218;;1.7;;;0
97413545;2014090219;;1.7;;;0
97413545;2014090220;;1.4;;;0
97413545;2014090221;;1.1;;;0
97413545;2014090222;;1.1;;;0
97413545;2014090223;;1.1;;;0
97413545;2014090300;;0.6;;;0
97413545;2014090301;;0.8;;;0
97413545;2014090302;;1.1;;;0
97413545;2014090303;;1.1;;;0
97413545;2014090304;;1.1;;;0
97413545;2014090305;;1.4;;;0
97413545;2014090306;;1.4;;;4
97413545;2014090307;;0.6;;;6
97413545;2014090308;;2.5;;;80
97413545;2014090309;;2.5;;;182
97413545;2014090310;;3.3;;;286
97413545;2014090311;;4.4;;;328
97413545;2014090312;;3.9;;;312
97413545;2014090313;;4.2;;;310
97413545;2014090314;;4.7;;;274
97413545;2014090315;;3.9;;;160
97413545;2014090316;;3.9;;;102
97413545;2014090317;;4.2;;;60
97413545;2014090318;;2.5;;;0
97413545;2014090319;;2.5;;;0
97413545;2014090320;;2.5;;;0
97413545;2014090321;;2.2;;;0
97413545;2014090322;;2.2;;;0
97413545;2014090323;;3.3;;;0
97413545;2014090400;;1.9;;;0
97413545;2014090401;;2.2;;;0
97413545;2014090402;;2.8;;;0
97413545;2014090403;;2.5;;;0
97413545;2014090404;;2.8;;;0
97413545;2014090405;;2.8;;;0
97413545;2014090406;;2.8;;;4
97413545;2014090407;;0.8;;;6
97413545;2014090408;;3.3;;;68
97413545;2014090409;;3.6;;;192
97413545;2014090410;;3.1;;;272
97413545;2014090411;;3.6;;;178
97413545;2014090412;;3.6;;;324
97413545;2014090413;;4.4;;;332
97413545;2014090414;;4.7;;;276
97413545;2014090415;;4.4;;;212
97413545;2014090416;;4.2;;;122
97413545;2014090417;;3.9;;;42
97413545;2014090418;;3.1;;;0
97413545;2014090419;;3.1;;;0
97413545;2014090420;;2.8;;;0
97413545;2014090421;;2.8;;;0
97413545;2014090422;;3.1;;;0
97413545;2014090423;;3.3;;;0
97413545;2014090500;;3.6;;;0
97413545;2014090501;;2.8;;;0
97413545;2014090502;;2.5;;;0
97413545;2014090503;;1.7;;;0
97413545;2014090504;;1.9;;;0
97413545;2014090505;;1.9;;;0
97413545;2014090506;;2.2;;;6
97413545;2014090507;;0.8;;;6
97413545;2014090508;;1.4;;;98
97413545;2014090509;;1.9;;;196
97413545;2014090510;;2.8;;;228
97413545;2014090511;;3.1;;;190
97413545;2014090512;;2.8;;;126
97413545;2014090513;;2.8;;;232
97413545;2014090514;;3.1;;;308
97413545;2014090515;;3.1;;;192
97413545;2014090516;;3.3;;;128
97413545;2014090517;;2.2;;;44
97413545;2014090518;;1.4;;;2
97413545;2014090519;;0.8;;;0
97413545;2014090520;;1.1;;;0
97413545;2014090521;;0.6;;;0
97413545;2014090522;;0.3;;;0
97413545;2014090523;;0.3;;;0
97413545;2014090600;;0.6;;;0
97413545;2014090601;;0.3;;;0
97413545;2014090602;;0.3;;;0
97413545;2014090603;;0.0;;;0
97413545;2014090604;;0.3;;;0
97413545;2014090605;;0.3;;;0
97413545;2014090606;;0.6;;;2
97413545;2014090607;;0.0;;;4
97413545;2014090608;;0.6;;;98
97413545;2014090609;;0.8;;;230
97413545;2014090610;;1.7;;;290
97413545;2014090611;;1.7;;;262
97413545;2014090612;;1.9;;;278
97413545;2014090613;;1.4;;;216
97413545;2014090614;;1.7;;;216
97413545;2014090615;;2.2;;;212
97413545;2014090616;;1.9;;;106
97413545;2014090617;;1.1;;;42
97413545;2014090618;;0.3;;;0
97413545;2014090619;;0.3;;;0
97413545;2014090620;;0.3;;;0
97413545;2014090621;;0.3;;;0
97413545;2014090622;;0.3;;;0
97413545;2014090623;;0.3;;;0
97413545;2014090700;;0.3;;;0
97413545;2014090701;;0.6;;;0
97413545;2014090702;;0.3;;;0
97413545;2014090703;;0.3;;;0
97413545;2014090704;;0.6;;;0
97413545;2014090705;;0.3;;;0
97413545;2014090706;;0.3;;;4
97413545;2014090707;;0.3;;;2
97413545;2014090708;;0.3;;;96
97413545;2014090709;;1.1;;;234
97413545;2014090710;;1.7;;;246
97413545;2014090711;;1.4;;;176
97413545;2014090712;;1.7;;;240
97413545;2014090713;;1.7;;;334
97413545;2014090714;;1.7;;;290
97413545;2014090715;;1.7;;;182
97413545;2014090716;;1.9;;;80
97413545;2014090717;;1.9;;;58
97413545;2014090718;;0.8;;;0
97413545;2014090719;;0.3;;;0
97413545;2014090720;;0.3;;;0
97413545;2014090721;;0.3;;;0
97413545;2014090722;;0.0;;;0
97413545;2014090723;;0.3;;;0
97413545;2014090800;;0.6;;;0
97413545;2014090801;;0.3;;;0
97413545;2014090802;;0.3;;;0
97413545;2014090803;;0.3;;;0
97413545;2014090804;;0.6;;;0
97413545;2014090805;;0.3;;;0
97413545;2014090806;;0.3;;;4
97413545;2014090807;;0.0;;;4
97413545;2014090808;;0.6;;;104
97413545;2014090809;;1.1;;;232
97413545;2014090810;;1.4;;;300
97413545;2014090811;;1.4;;;162
97413545;2014090812;;1.7;;;242
97413545;2014090813;;2.2;;;328
97413545;2014090814;;1.9;;;220
97413545;2014090815;;1.7;;;186
97413545;2014090816;;1.4;;;126
97413545;2014090817;;1.7;;;42
97413545;2014090818;;0.6;;;0
97413545;2014090819;;0.6;;;0
97413545;2014090820;;0.3;;;0
97413545;2014090821;;0.6;;;0
97413545;2014090822;;0.6;;;0
97413545;2014090823;;0.6;;;0
97413545;2014090900;;0.3;;;0
97413545;2014090901;;0.6;;;0
97413545;2014090902;;0.8;;;0
97413545;2014090903;;0.6;;;0
97413545;2014090904;;0.6;;;0
97413545;2014090905;;0.3;;;0
97413545;2014090906;;0.6;;;4
97413545;2014090907;;0.0;;;4
97413545;2014090908;;0.3;;;116
97413545;2014090909;;1.4;;;238
97413545;2014090910;;1.4;;;176
97413545;2014090911;;1.4;;;172
97413545;2014090912;;1.4;;;330
97413545;2014090913;;1.7;;;190
97413545;2014090914;;2.8;;;184
97413545;2014090915;;3.6;;;170
97413545;2014090916;;3.3;;;110
97413545;2014090917;;2.8;;;50
97413545;2014090918;;1.1;;;0
97413545;2014090919;;0.3;;;0
97413545;2014090920;;0.6;;;0
97413545;2014090921;;0.3;;;0
97413545;2014090922;;0.6;;;0
97413545;2014090923;;0.3;;;0
97413545;2014091000;;0.6;;;0
97413545;2014091001;;0.3;;;0
97413545;2014091002;;0.6;;;0
97413545;2014091003;;0.3;;;0
97413545;2014091004;;0.6;;;0
97413545;2014091005;;0.0;;;0
97413545;2014091006;;0.6;;;4
97413545;2014091007;;0.0;;;4
97413545;2014091008;;0.3;;;120
97413545;2014091009;;1.1;;;238
97413545;2014091010;;1.7;;;294
97413545;2014091011;;1.9;;;328
97413545;2014091012;;1.9;;;332
97413545;2014091013;;1.7;;;310
97413545;2014091014;;1.7;;;268
97413545;2014091015;;1.7;;;122
97413545;2014091016;;2.5;;;130
97413545;2014091017;;2.5;;;38
97413545;2014091018;;1.1;;;2
97413545;2014091019;;0.6;;;0
97413545;2014091020;;0.3;;;0
97413545;2014091021;;0.0;;;0
97413545;2014091022;;0.3;;;0
97413545;2014091023;;0.3;;;0
97413545;2014091100;;0.3;;;0
97413545;2014091101;;0.3;;;0
97413545;2014091102;;0.6;;;0
97413545;2014091103;;0.3;;;0
97413545;2014091104;;0.3;;;0
97413545;2014091105;;0.6;;;0
97413545;2014091106;;0.3;;;4
97413545;2014091107;;0.3;;;4
97413545;2014091108;;0.6;;;120
97413545;2014091109;;1.1;;;232
97413545;2014091110;;1.4;;;290
97413545;2014091111;;1.7;;;320
97413545;2014091112;;1.7;;;332
97413545;2014091113;;1.7;;;308
97413545;2014091114;;1.7;;;268
97413545;2014091115;;1.7;;;206
97413545;2014091116;;1.7;;;126
97413545;2014091117;;1.4;;;42
97413545;2014091118;;1.1;;;0
97413545;2014091119;;1.1;;;0
97413545;2014091120;;1.4;;;0
97413545;2014091121;;1.7;;;0
97413545;2014091122;;0.6;;;0
97413545;2014091123;;0.6;;;0
97413545;2014091200;;0.6;;;0
97413545;2014091201;;0.6;;;0
97413545;2014091202;;0.6;;;0
97413545;2014091203;;0.6;;;0
97413545;2014091204;;1.1;;;0
97413545;2014091205;;1.4;;;0
97413545;2014091206;;0.8;;;4
97413545;2014091207;;0.3;;;4
97413545;2014091208;;0.6;;;126
97413545;2014091209;;1.4;;;240
97413545;2014091210;;1.7;;;294
97413545;2014091211;;1.9;;;326
97413545;2014091212;;1.9;;;334
97413545;2014091213;;1.9;;;298
97413545;2014091214;;2.2;;;272
97413545;2014091215;;2.5;;;206
97413545;2014091216;;2.2;;;126
97413545;2014091217;;1.7;;;44
97413545;2014091218;;1.4;;;0
97413545;2014091219;;0.6;;;0
97413545;2014091220;;0.6;;;0
97413545;2014091221;;0.3;;;0
97413545;2014091222;;0.3;;;0
97413545;2014091223;;0.6;;;0
97413545;2014091300;;0.6;;;0
97413545;2014091301;;0.6;;;0
97413545;2014091302;;0.3;;;0
97413545;2014091303;;0.6;;;0
97413545;2014091304;;0.6;;;0
97413545;2014091305;;0.3;;;0
97413545;2014091306;;0.3;;;4
97413545;2014091307;;0.0;;;6
97413545;2014091308;;0.8;;;128
97413545;2014091309;;0.8;;;146
97413545;2014091310;;1.4;;;164
97413545;2014091311;;1.7;;;130
97413545;2014091312;;1.7;;;162
97413545;2014091313;;1.1;;;108
97413545;2014091314;;0.8;;;104
97413545;2014091315;;0.8;;;68
97413545;2014091316;;1.1;;;82
97413545;2014091317;;0.8;;;44
97413545;2014091318;;0.0;;;0
97413545;2014091319;;0.3;;;0
97413545;2014091320;;0.3;;;0
97413545;2014091321;;0.0;;;0
97413545;2014091322;;0.3;;;0
97413545;2014091323;;0.0;;;0
97413545;2014091400;;0.6;;;0
97413545;2014091401;;0.6;;;0
97413545;2014091402;;0.3;;;0
97413545;2014091403;;0.6;;;0
97413545;2014091404;;0.6;;;0
97413545;2014091405;;0.6;;;0
97413545;2014091406;;0.6;;;6
97413545;2014091407;;0.3;;;4
97413545;2014091408;;0.6;;;124
97413545;2014091409;;1.1;;;178
97413545;2014091410;;1.1;;;170
97413545;2014091411;;1.7;;;204
97413545;2014091412;;1.7;;;244
97413545;2014091413;;1.4;;;164
97413545;2014091414;;1.7;;;142
97413545;2014091415;;1.4;;;114
97413545;2014091416;;2.2;;;86
97413545;2014091417;;2.8;;;30
97413545;2014091418;;1.4;;;0
97413545;2014091419;;0.8;;;0
97413545;2014091420;;0.3;;;0
97413545;2014091421;;0.6;;;0
97413545;2014091422;;0.3;;;0
97413545;2014091423;;0.6;;;0
97413545;2014091500;;0.3;;;0
97413545;2014091501;;1.1;;;0
97413545;2014091502;;0.6;;;0
97413545;2014091503;;0.8;;;0
97413545;2014091504;;0.3;;;0
97413545;2014091505;;0.6;;;0
97413545;2014091506;;0.8;;;6
97413545;2014091507;;0.0;;;6
97413545;2014091508;;1.4;;;124
97413545;2014091509;;2.2;;;236
97413545;2014091510;;2.8;;;294
